timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2022-06-15T14:43:53,yolo,5ead34fe-3e6e-4c26-ab7f-aed217bb5093,418.48760533332825,0.0120938769522544,0.0288990087116715,60.59540226252062,63.149,94.24377965927124,0.0069727564426451,0.0222550508143778,0.0109511859398355,0.0401789931968585,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T14:51:01,yolo,15f05531-771e-4cae-8e99-9332422ca0ed,423.5594568252564,0.0118432047121563,0.0279611386815107,62.677421426045,66.05,94.24377965927124,0.0070404039287075,0.0212220772138785,0.0110837139144118,0.0393461950569979,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T14:57:58,yolo,23553169-d185-4f3e-b4c7-5dc064b93592,412.6573951244354,0.0103701917990229,0.0251302701018985,0.0,67.402,94.24377965927124,0.0025039824781843,0.0211501840644798,0.0107982979059168,0.0344524644485811,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:05:01,yolo,c7f9fba0-5550-4923-b0bc-058e398db2ae,418.9304208755493,0.0117755173330451,0.0281085276844655,60.53493500550896,67.305,94.24377965927124,0.0069792054236376,0.0211795452666267,0.010962569353075,0.0391213200433394,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:12:01,yolo,28556603-02d7-485d-bd51-5cd3d5b7da71,416.09250473976135,0.01175542513586,0.0282519511934305,0.0,67.512,94.24377965927124,0.0067429172315516,0.0214234181011238,0.0108882332249989,0.0390545685576744,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:19:07,yolo,6079bf01-6e03-4c28-8a05-93a56c60a412,421.5417611598969,0.0118963184050734,0.0282209723950956,68.90054845351844,62.95399999999999,94.24377965927124,0.0070236838811648,0.0214684617828877,0.0110305068444971,0.0395226525085496,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:26:12,yolo,ac59d4f3-b2c3-4eaf-bfdb-7c6ae17a1634,420.6340050697327,0.0116714878273859,0.0277473710796422,77.11180011478577,67.415,94.24377965927124,0.0069945814651051,0.0207741306784057,0.0110069949242166,0.0387757070677275,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:33:19,yolo,81fa4950-f7b4-4681-b4f7-d4261477bd42,422.3117070198059,0.0110753910793108,0.0262256311989746,0.0,67.21900000000001,94.24377965927124,0.0037494413489951,0.021995068207228,0.0110508096441451,0.0367953192003683,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:40:24,yolo,5154b64f-9c9e-45cf-ae37-82afdcdbf541,420.7672119140625,0.01145859179592,0.0272326157349453,76.72016389419035,67.512,94.24377965927124,0.0070058264799344,0.0200518762865777,0.011010708515614,0.0380684112821262,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:47:21,yolo,52532ddd-0213-44dd-8e7c-95cab86cce64,412.1419563293457,0.0117298818741258,0.0284607807916367,61.15658814179102,64.221,94.24377965927124,0.0068923052502286,0.0212921095510007,0.0107852924217799,0.0389697072230093,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T15:54:18,yolo,f7e57df3-07b6-4861-98e7-4955091dfcaf,413.33142018318176,0.0101206222903872,0.0244854898422721,0.0,64.2,94.24377965927124,0.0007578841615846,0.0220494019642937,0.0108160437425176,0.033623329868396,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:01:15,yolo,16ee8067-96d7-4d1b-860a-eda69c87e0ca,412.42727303504944,0.0119530435032638,0.028982184944515,61.31776097632894,64.2,94.24377965927124,0.0068920512511365,0.022026743775993,0.0107923129571354,0.0397111079842651,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:08:15,yolo,8a156d68-9d74-4e29-a686-cc5378647ed7,415.0648558139801,0.0108245291560317,0.0260791271638834,0.0,64.123,94.24377965927124,0.0050039490009337,0.0200963631392489,0.0108615787436435,0.0359618908838262,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:15:22,yolo,06ed913a-54b0-4893-be9b-0c4f3cca4c18,422.50091075897217,0.0114432520620208,0.0270845618805043,64.2856414593159,63.831,94.24377965927124,0.0070351465517238,0.0199260240520711,0.0110562781072376,0.0380174487110327,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:22:19,yolo,bccb4d0e-c4f8-4145-839c-20a28a23ef60,412.82661628723145,0.0117658385926478,0.0285006783197854,61.31930393335512,64.221,94.24377965927124,0.0069105823695725,0.0213758800190137,0.0108027023710412,0.0390891647596275,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:29:16,yolo,a0044bbf-0c65-4581-912e-abc6af998f30,413.339661359787,0.010252115964319,0.0248031266358327,0.0,64.319,94.24377965927124,0.0022579004013188,0.0209858658512087,0.0108164196754424,0.0340601859279701,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:36:24,yolo,352a5751-e72d-4b52-aeac-9adb96fccb09,423.5475480556488,0.0118549876985853,0.027989744606024,62.65713085116066,63.149,94.24377965927124,0.0070513962883347,0.0212500829647045,0.011083861938274,0.0393853411913133,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:43:21,yolo,0dffa136-a73d-42e4-a31c-67f44dd7e2ee,412.71243023872375,0.0117163792018704,0.0283887238266444,0.0,67.805,94.24377965927124,0.0062657595995481,0.0218593307683275,0.0107997574788698,0.0389248478467455,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:50:19,yolo,d1cda27e-ce3f-478e-8259-6d1989e1e4f0,413.068279504776,0.0118914709783438,0.028788148517723,61.27729602163513,67.804,94.24377965927124,0.0069174407358926,0.0217798485778659,0.0108092587870514,0.0395065481008099,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T16:57:26,yolo,affbbaea-0ba8-4ca8-bfc6-2b5375866376,423.30709981918335,0.0119339678475358,0.028192222272278,62.882135630915,63.907,94.24377965927124,0.0070352031801024,0.021535730873001,0.01107679965964,0.0396477337127435,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:04:23,yolo,f6b56402-9388-4398-b1fe-968c4bd55ba6,412.3318691253662,0.0107709162167746,0.026121959089948,0.0,67.61,94.24377965927124,0.0035150510500941,0.0214792760372378,0.0107894477192283,0.0357837748065602,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:11:31,yolo,b3e73bd4-4e18-472f-8930-4986968e4540,423.4520354270935,0.0116870396692736,0.0275994414750802,62.679866666253815,63.907,94.24377965927124,0.0070530428735408,0.0206932801168427,0.0110810513261402,0.0388273743165238,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:18:27,yolo,721e0158-7c30-4e68-9871-b7ec893633d2,412.1432316303253,0.0119090014163922,0.0288952978052884,61.25727630973558,67.513,94.24377965927124,0.0069012897824162,0.0218781585822677,0.0107853403940942,0.0395647887587781,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:25:35,yolo,c2ed3386-ea47-41c8-bec9-eff9eeb170c1,423.4265208244324,0.0103857458116718,0.0245278585560731,0.0,64.102,94.24377965927124,0.000757017655058,0.0226667539360665,0.0110803673180841,0.0345041389092087,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:32:38,yolo,69180067-7c1a-42bf-9dd8-e26899bf1a07,418.6860635280609,0.011407880500218,0.0272468598646189,60.57898757838869,67.804,94.24377965927124,0.0069763977333359,0.019966994691248,0.0109565427920871,0.0378999352166711,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:39:41,yolo,287415c9-15cd-4bcf-abd0-05be17f8d9ec,418.5698692798615,0.0111419928849743,0.0266191947933181,0.0,67.61,94.24377965927124,0.0047527114621661,0.0213106156809442,0.0109532605146116,0.037016587657722,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:46:39,yolo,ac404f19-6710-4ef1-9f73-56704c7be784,413.4523677825928,0.0119218676398662,0.028834924090059,61.16271959572168,67.60900000000001,94.24377965927124,0.0069052123969432,0.0218830329129273,0.0108192883773926,0.0396075336872632,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T17:53:36,yolo,dc0fab54-6a5e-471b-84d7-60f1fbfad814,412.2567071914673,0.0116068741796184,0.0281544823338137,61.58593138562047,67.901,94.24377965927124,0.0068959792778901,0.0208768142119069,0.0107882502963106,0.0385610437861076,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:00:34,yolo,05f9f3e6-c61d-4359-835e-a0d75d64d473,413.4457819461823,0.0101507432237338,0.0245515704041097,0.0,67.901,94.24377965927124,0.0020113009334839,0.0208928387645765,0.0108192597163378,0.0337233994143983,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:07:31,yolo,89bb19ad-aa22-46d1-a2de-e00ba91b7e28,412.8721640110016,0.0119402783014679,0.0289200371017256,61.4586335453319,67.804,94.24377965927124,0.006913962714499,0.0219506665167899,0.010804069444684,0.0396686986759731,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:14:28,yolo,f9b8645e-fb99-4387-9f88-09cf733c155f,412.6023726463318,0.0115524163563794,0.0279989091732194,0.0,67.999,94.24377965927124,0.0062767783511408,0.0213059628866222,0.0107973795475506,0.0383801207853138,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:21:35,yolo,4a78e0ec-a14e-41fc-924f-f32cc848e02c,423.018269777298,0.0126403587741273,0.0298813542516307,63.23676767041798,64.2,94.24377965927124,0.0070442460915034,0.0238808241712463,0.0110694771596002,0.04199454742235,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:28:40,yolo,2fef90e0-66dd-42ef-bf94-f3f5808cdcd2,420.1352813243866,0.0119897257363669,0.0285377740678477,60.58015239459948,64.005,94.24377965927124,0.0070008219284308,0.0218390652508597,0.0109930886890383,0.0398329758683288,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:35:38,yolo,2915cbb0-c0aa-470b-9d9a-f70fddb1778a,413.8466331958771,0.0108444700615603,0.026204079462518,0.0,64.318,94.24377965927124,0.0032618425150274,0.0219367055161058,0.0108295917082696,0.036028139739403,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:42:36,yolo,76b7b7a5-9597-46b5-9025-da4d15df681c,414.1649854183197,0.0116346355936585,0.0280917895121123,60.93293039272157,68.096,94.24377965927124,0.0069308692827465,0.0208842352626745,0.0108381698521155,0.0386532743975366,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:49:44,yolo,3abee25e-c0e1-4496-8e38-f72f45da9d9a,423.09735083580017,0.0117649314220925,0.0278066771130844,63.07637374348461,64.026,94.24377965927124,0.0070369919193112,0.0209774378429683,0.0110717211416822,0.0390861509039618,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T18:56:41,yolo,5bdf5107-97f4-4e3e-8354-3477650d95ce,412.8603088855744,0.0097469249950931,0.0236082878041796,0.0,64.416,94.24377965927124,0.0002617800285905,0.0213162445190937,0.010803786067243,0.0323818106149273,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:03:45,yolo,cd9bf1df-1078-4ded-b32f-f12f59832bdb,419.2772150039673,0.0118065625112405,0.0281593229699563,60.6206529354533,64.123,94.24377965927124,0.0069969811264693,0.0212556824163956,0.0109717966273693,0.0392244601702343,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:10:49,yolo,f5afb144-1ab6-42f0-9d56-41578adc8cab,420.0381977558136,0.0112398449033728,0.02675910182318,0.0,64.2,94.24377965927124,0.0045096568035558,0.0218405540605618,0.0109914665557256,0.0373416774198433,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:17:48,yolo,f81031c0-ce12-4994-9e7e-2b17acefa943,414.21109414100647,0.0118645498347857,0.0286437278059646,60.69992236631438,64.416,94.24377965927124,0.0069204575163615,0.021657448371321,0.0108392031979844,0.039417109085667,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:24:45,yolo,6f362ec3-6cd0-4055-9b56-88f1d5c70b9a,412.5675811767578,0.0118489243425732,0.0287199597912584,61.36669016388388,68.096,94.24377965927124,0.0069089422307604,0.0216600540090407,0.0107962009116048,0.0393651971514061,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:31:42,yolo,b0e5e2c6-cd90-45d0-8825-7f61cf0dd2ac,412.8324205875397,0.0104554971978561,0.0253262502566441,0.0,67.804,94.24377965927124,0.0017578919040901,0.0221746975948965,0.0108032815902365,0.0347358710892232,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:38:41,yolo,128a7c98-f3df-4612-8049-ebf23e84144f,414.63709330558777,0.01199644268598,0.0289323914325693,60.96953672066507,63.344,94.24377965927124,0.0069423409347016,0.0220631249540601,0.0108498254267865,0.0398552913155483,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:45:45,yolo,cf444143-880d-4056-a110-18e3e512c19b,419.9516994953156,0.0118884189067585,0.0283090148725334,0.0,63.129000000000005,94.24377965927124,0.0060031639369717,0.0225039507702766,0.0109892936208531,0.0394964083281016,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:52:49,yolo,1b47a251-2f6f-44b6-b907-ef5fe5e3b913,419.3029894828797,0.0118766097157234,0.0283246483178445,60.44363493094069,63.247,94.24377965927124,0.0069830864092424,0.0215016943234509,0.0109723944026003,0.0394571751352937,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T19:59:57,yolo,d605994a-fb03-4f09-9a77-7dca521cf835,423.880086183548,0.0114608868534919,0.0270380403021083,62.92034943090624,63.05100000000001,94.24377965927124,0.0070581930418276,0.0199259102011305,0.0110919328151544,0.0380760360581126,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:07:02,yolo,b97d8103-5770-429b-b87c-16ccf1982d47,420.1144449710846,0.0104645003788295,0.0249086897727351,0.0,66.634,94.24377965927124,0.0030130397693187,0.0207595770849864,0.0109931651351617,0.034765781989467,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:14:07,yolo,d1452d5c-4e0c-46b4-bc38-8c413d46082c,420.6882364749909,0.0114792938145773,0.0272869379727944,75.94293967719928,66.83,94.24377965927124,0.0070196592751673,0.0201090574979172,0.011008471979664,0.0381371887527486,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:21:11,yolo,3621d1e0-a700-41aa-9dea-1cd900afa09f,419.8925983905792,0.0116601697643848,0.0277694101041017,60.59202570273291,66.538,94.24377965927124,0.0069965915258798,0.0207539106859669,0.0109876033176711,0.0387381055295179,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:28:13,yolo,3ea9d1d6-d453-4be4-9670-a5308cf8c2be,418.0779559612274,0.0096529929300197,0.0230889784844695,0.0,66.92700000000002,94.24377965927124,0.0,0.0211295936682495,0.0109401502853046,0.0320697439535541,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:35:13,yolo,aa797549-6373-47e4-8072-e4b4738ec83d,414.8852095603943,0.0119225424678376,0.0287369667394762,60.97523252656438,66.635,94.24377965927124,0.0069468499144199,0.0218062180137383,0.0108567077124985,0.0396097756406567,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:42:21,yolo,4d844aa5-eb62-44ab-a67c-b61255928fb3,424.0086567401886,0.01074145807838,0.0253331103212874,0.0,66.732,94.24377965927124,0.0039997131194901,0.0205903499797824,0.0110958441378705,0.0356859072371431,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:49:20,yolo,aa983c12-9470-47c8-bbb3-4c557ee9bd89,414.5990266799927,0.0115099149848051,0.0277615581420286,60.94656595203286,66.92700000000002,94.24377965927124,0.0069177120699985,0.0204717774508939,0.0108494306944068,0.0382389202152994,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T20:56:21,yolo,73b75ccf-c452-4cca-8984-004c565148b3,416.333132982254,0.0115223826060102,0.0276758722599705,60.79845890493767,66.83,94.24377965927124,0.0069351986800989,0.0204504748027943,0.0108946674008615,0.0382803408837548,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T21:03:17,yolo,1aff5195-6152-4925-970f-9e512dc505aa,411.8372509479522,0.0098354350796241,0.0238818490969072,0.0,67.111,94.24377965927124,0.0012570702478776,0.0206414322556197,0.0107773615484099,0.0326758640519073,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T21:10:19,yolo,2582a0e5-d766-4fcc-886d-b69dddbb7617,418.0708940029144,0.0116379614062944,0.0278372916489454,60.70938718560871,66.83,94.24377965927124,0.0069859751279422,0.0207381971720957,0.0109401513089137,0.0386643236089517,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
2022-06-15T21:17:22,yolo,b4151356-f38f-4b65-875e-0f3e15e8ed76,418.6644902229309,0.011481641205876,0.0274244448096429,0.0,66.636,94.24377965927124,0.0052638023621496,0.0219258706277932,0.0109553144049941,0.038144987394937,Germany,DEU,land berlin,,,Linux-5.15.0-33-generic-x86_64-with-glibc2.35,3.10.4,32,AMD EPYC 7302P 16-Core Processor,1,1 x Tesla V100S-PCIE-32GB,13.4069,52.5196,251.31674575805664,machine,N
